Car Year,Car Brand,Car Model,Car Engine,Car Transmission,Reserve Price,Winning Price,Bidded Date
2015,Brand-47,Model-341,1.8,Auto,39800,61200,7/7/2020
2015,Brand-47,Model-340,1.5,Auto,39600,44000,7/7/2020
2015,Brand-47,Model-340,1.5,Auto,43000,50400,7/7/2020
2015,Brand-48,Model-394,1.4,Auto,33200,37200,7/7/2020
2015,Brand-49,Model-404,2,Auto,70000,70300,7/7/2020
2016,Brand-18,Model-73,1.5,Auto,42000,42300,7/7/2020
2016,Brand-18,Model-79,2.4,Auto,76000,76600,7/7/2020
2016,Brand-18,Model-78,1.8,Auto,63000,64800,7/7/2020
2016,Brand-27,Model-163,1.4,Auto,27000,27500,7/7/2020
2016,Brand-36,Model-242,2,Auto,63200,64300,7/7/2020
2017,Brand-18,Model-82,1.5,Auto,61400,61500,7/7/2020
2017,Brand-18,Model-73,1.5,Auto,46000,48700,7/7/2020
2017,Brand-18,Model-73,1.5,Auto,33000,53300,7/7/2020
2017,Brand-18,Model-72,1.5,Auto,80800,82800,7/7/2020
2017,Brand-18,Model-72,1.8,Auto,71000,77500,7/7/2020
2017,Brand-18,Model-78,1.8,Auto,33000,58800,7/7/2020
2017,Brand-18,Model-74,1.5,Auto,49000,51300,7/7/2020
2017,Brand-40,Model-267,1.5,Auto,33000,35200,7/7/2020
2017,Brand-40,Model-273,2,Auto,72200,72300,7/7/2020
2017,Brand-47,Model-340,1.5,Auto,30000,53300,7/7/2020
2017,Brand-48,Model-400,1.4,Auto,33000,86200,7/7/2020
2018,Brand-18,Model-78,1.8,Auto,39000,71500,7/7/2020
2018,Brand-18,Model-78,1.8,Auto,72000,76300,7/7/2020
2018,Brand-47,Model-341,1.8,Auto,81200,82700,7/7/2020
2019,Brand-48,Model-388,2,Auto,220000,226500,7/7/2020
2001,Brand-47,Model-352,1.8,Auto,7000,7200,8/7/2020
2002,Brand-18,Model-75,2,Auto,4000,6500,8/7/2020
2002,Brand-36,Model-237,2,Auto,12300,14300,8/7/2020
2002,Brand-40,Model-283,2.4,Manual,3000,6300,8/7/2020
2002,Brand-47,Model-352,1.8,Manual,6300,7800,8/7/2020
2003,Brand-18,Model-73,1.5,Auto,6300,8600,8/7/2020
2004,Brand-40,Model-262,2,Auto,3000,7300,8/7/2020
2004,Brand-47,Model-365,2.5,Auto,13000,18500,8/7/2020
2004,Brand-47,Model-340,1.5,Auto,8900,12300,8/7/2020
2005,Brand-21,Model-115,1.1,Auto,1300,3300,8/7/2020
2005,Brand-21,Model-107,1.6,Auto,2000,4000,8/7/2020
2006,Brand-19,Model-99,2.4,Auto,3000,6400,8/7/2020
2006,Brand-47,Model-341,1.8,Auto,12800,13400,8/7/2020
2006,Brand-47,Model-339,2.4,Auto,23000,44300,8/7/2020
2006,Brand-47,Model-349,1.8,Auto,26800,30500,8/7/2020
2007,Brand-5,Model-19,2.4,Auto,7900,30000,8/7/2020
2007,Brand-27,Model-160,2,Auto,3000,5500,8/7/2020
2007,Brand-47,Model-338,2.4,Auto,13000,27600,8/7/2020
2007,Brand-47,Model-338,2.4,Auto,22900,23000,8/7/2020
2007,Brand-47,Model-341,1.8,Auto,12900,15200,8/7/2020
2007,Brand-47,Model-340,1.5,Auto,18100,18300,8/7/2020
2007,Brand-47,Model-349,2,Auto,26300,27500,8/7/2020
2008,Brand-18,Model-73,1.5,Auto,13600,13700,8/7/2020
2008,Brand-40,Model-263,1.6,Auto,14300,16700,8/7/2020
2008,Brand-40,Model-263,1.8,Auto,16800,18800,8/7/2020
2008,Brand-47,Model-337,1.3,Manual,12300,13300,8/7/2020
2009,Brand-39,Model-252,2,Auto,4300,4800,8/7/2020
2009,Brand-40,Model-270,1.6,Auto,9000,30000,8/7/2020
2009,Brand-46,Model-326,1.5,Auto,13800,16200,8/7/2020
2009,Brand-46,Model-326,1.5,Auto,13800,18800,8/7/2020
2009,Brand-47,Model-340,1.5,Auto,19300,20600,8/7/2020
2009,Brand-47,Model-349,1.8,Auto,44700,45500,8/7/2020
2010,Brand-18,Model-75,2.4,Auto,31000,32300,8/7/2020
2010,Brand-18,Model-73,1.5,Auto,10000,18800,8/7/2020
2010,Brand-18,Model-73,1.5,Auto,23000,25300,8/7/2020
2010,Brand-18,Model-72,1.8,Auto,33000,34600,8/7/2020
2010,Brand-21,Model-104,1.2,Auto,6000,8300,8/7/2020
2010,Brand-27,Model-169,2,Auto,8000,17300,8/7/2020
2010,Brand-39,Model-169,1.6,Auto,10000,12000,8/7/2020
2010,Brand-39,Model-169,2,Auto,10000,15300,8/7/2020
2010,Brand-40,Model-270,1.6,Auto,12800,12800,8/7/2020
2010,Brand-47,Model-339,2.4,Auto,66300,71800,8/7/2020
2010,Brand-47,Model-348,2.4,Auto,44700,48700,8/7/2020
2010,Brand-47,Model-350,2.4,Auto,73000,86000,8/7/2020
2011,Brand-12,Model-47,1.6,Auto,8300,8800,8/7/2020
2011,Brand-12,Model-47,1.6,Auto,10800,14800,8/7/2020
2011,Brand-18,Model-75,2,Auto,30000,35800,8/7/2020
2011,Brand-18,Model-73,1.5,Auto,24000,24300,8/7/2020
2011,Brand-18,Model-72,1.8,Auto,33000,38500,8/7/2020
2011,Brand-18,Model-72,2,Auto,32800,45800,8/7/2020
2011,Brand-18,Model-79,2,Auto,36000,36300,8/7/2020
2011,Brand-34,Model-208,1.5,Auto,13800,14200,8/7/2020
2011,Brand-34,Model-217,2,Auto,34000,35800,8/7/2020
2011,Brand-40,Model-272,2.5,Manual,20000,21800,8/7/2020
2011,Brand-40,Model-263,1.8,Auto,23300,26000,8/7/2020
2011,Brand-47,Model-338,2,Auto,39000,41500,8/7/2020
2011,Brand-47,Model-347,2,Auto,27800,34800,8/7/2020
2011,Brand-47,Model-347,2,Auto,28300,33300,8/7/2020
2011,Brand-47,Model-358,1.8,Auto,17000,18300,8/7/2020
2011,Brand-47,Model-340,1.5,Auto,23000,28000,8/7/2020
2011,Brand-48,Model-393,1.8,Auto,22000,26400,8/7/2020
2011,Brand-49,Model-408,2,Auto,13000,17800,8/7/2020
2012,Brand-12,Model-46,2,Auto,13300,17200,8/7/2020
2012,Brand-12,Model-46,2,Auto,16300,22300,8/7/2020
2012,Brand-18,Model-72,1.5,Auto,23300,28000,8/7/2020
2012,Brand-18,Model-76,1.3,Auto,21900,22400,8/7/2020
2012,Brand-22,Model-129,2.5,Manual,22800,26300,8/7/2020
2012,Brand-34,Model-205,2,Auto,47900,52600,8/7/2020
2012,Brand-40,Model-262,2.5,Auto,24200,24300,8/7/2020
2012,Brand-41,Model-298,1.6,Auto,10000,10300,8/7/2020
2012,Brand-41,Model-299,1.6,Auto,12800,12800,8/7/2020
2012,Brand-46,Model-326,1.5,Auto,19300,23300,8/7/2020
2012,Brand-47,Model-341,1.8,Auto,36000,37300,8/7/2020
2012,Brand-47,Model-350,2.4,Auto,101600,101700,8/7/2020
2012,Brand-47,Model-340,1.5,Auto,19000,28500,8/7/2020
2012,Brand-48,Model-394,1.4,Auto,22000,23700,8/7/2020
2013,Brand-12,Model-47,1.6,Auto,17300,17600,8/7/2020
2013,Brand-18,Model-75,2,Auto,47000,55300,8/7/2020
2013,Brand-18,Model-72,1.5,Auto,23000,28500,8/7/2020
2013,Brand-18,Model-74,1.5,Auto,28300,32200,8/7/2020
2013,Brand-34,Model-205,2,Auto,30000,55500,8/7/2020
2013,Brand-34,Model-215,2.5,Auto,48800,58800,8/7/2020
2013,Brand-34,Model-215,2.5,Auto,34200,58800,8/7/2020
2013,Brand-36,Model-234,2.5,Manual,33000,38400,8/7/2020
2013,Brand-40,Model-273,2,Auto,43300,54000,8/7/2020
2013,Brand-41,Model-295,1.6,Auto,3000,6300,8/7/2020
2013,Brand-41,Model-296,1.6,Auto,13000,18300,8/7/2020
2013,Brand-46,Model-326,1.4,Auto,20000,21800,8/7/2020
2013,Brand-47,Model-343,1.5,Auto,16300,16600,8/7/2020
2013,Brand-47,Model-343,1.5,Auto,17300,17600,8/7/2020
2013,Brand-47,Model-340,1.5,Auto,31400,31500,8/7/2020
2014,Brand-18,Model-75,2,Auto,39000,62800,8/7/2020
2014,Brand-18,Model-75,2,Auto,64000,64300,8/7/2020
2014,Brand-18,Model-79,2,Auto,33000,55300,8/7/2020
2014,Brand-34,Model-204,2,Auto,47300,50600,8/7/2020
2014,Brand-47,Model-348,2,Auto,89400,82200,8/7/2020
2014,Brand-47,Model-344,2.4,Auto,33000,81600,8/7/2020
2014,Brand-47,Model-340,1.5,Auto,42000,48500,8/7/2020
2014,Brand-48,Model-394,1.4,Auto,29800,31300,8/7/2020
2014,Brand-49,Model-404,2,Auto,39900,65300,8/7/2020
2015,Brand-18,Model-75,2,Auto,64600,64700,8/7/2020
2015,Brand-18,Model-75,2.4,Auto,62800,64800,8/7/2020
2015,Brand-18,Model-73,1.5,Auto,40000,40300,8/7/2020
2015,Brand-18,Model-73,1.5,Auto,40200,40300,8/7/2020
2015,Brand-18,Model-78,1.8,Auto,60000,60300,8/7/2020
2015,Brand-18,Model-74,1.5,Auto,38000,38300,8/7/2020
2015,Brand-34,Model-205,2,Auto,66300,66600,8/7/2020
2015,Brand-34,Model-208,1.5,Auto,38000,40300,8/7/2020
2015,Brand-36,Model-235,2,Auto,30000,54600,8/7/2020
2015,Brand-40,Model-273,2,Auto,60000,66000,8/7/2020
2015,Brand-40,Model-262,2,Auto,34900,56400,8/7/2020
2015,Brand-40,Model-262,2.5,Auto,36800,57700,8/7/2020
2015,Brand-45,Model-317,2,Auto,39800,41600,8/7/2020
2015,Brand-45,Model-317,2,Auto,34200,54300,8/7/2020
2015,Brand-47,Model-338,2.5,Auto,71300,74600,8/7/2020
2015,Brand-47,Model-341,1.8,Auto,32000,52300,8/7/2020
2015,Brand-47,Model-347,2,Manual,23000,27800,8/7/2020
2015,Brand-47,Model-340,1.5,Auto,30000,45400,8/7/2020
2016,Brand-18,Model-73,1.5,Auto,41000,41300,8/7/2020
2016,Brand-18,Model-73,1.5,Auto,42000,45300,8/7/2020
2016,Brand-18,Model-78,1.8,Auto,33000,58000,8/7/2020
2016,Brand-22,Model-129,2.5,Manual,41000,43700,8/7/2020
2016,Brand-34,Model-205,2.5,Auto,70000,76000,8/7/2020
2016,Brand-34,Model-204,2,Auto,60000,65500,8/7/2020
2016,Brand-47,Model-340,1.5,Auto,43000,43300,8/7/2020
2016,Brand-47,Model-340,1.5,Auto,43000,55300,8/7/2020
2017,Brand-18,Model-82,1.5,Auto,16000,62700,8/7/2020
2017,Brand-18,Model-79,1.5,Auto,90000,106000,8/7/2020
2017,Brand-47,Model-342,2.4,Auto,72000,78500,8/7/2020
2017,Brand-47,Model-342,2.8,Auto,88000,88300,8/7/2020
2018,Brand-18,Model-83,1.5,Auto,34600,54700,8/7/2020
2018,Brand-18,Model-73,1.5,Auto,34800,56300,8/7/2020
2018,Brand-40,Model-266,2.5,Auto,67000,70600,8/7/2020
2019,Brand-18,Model-78,1.8,Auto,79800,88000,8/7/2020
2019,Brand-40,Model-284,1.6,Manual,30000,54300,8/7/2020
1998,Brand-36,Model-245,3,Auto,4000,7800,9/7/2020
1999,Brand-47,Model-339,3,Auto,18800,20300,9/7/2020
2000,Brand-40,Model-270,1.6,Auto,4300,5400,9/7/2020
2001,Brand-40,Model-273,1.6,Manual,4000,5500,9/7/2020
2002,Brand-18,Model-72,1.7,Auto,7600,12600,9/7/2020
2002,Brand-47,Model-341,1.6,Auto,8000,8300,9/7/2020
2003,Brand-18,Model-73,1.5,Auto,7300,8800,9/7/2020
2004,Brand-5,Model-22,1.8,Auto,2000,4600,9/7/2020
2004,Brand-18,Model-75,2,Auto,11000,17600,9/7/2020
2004,Brand-27,Model-163,1.3,Auto,1800,2000,9/7/2020
2004,Brand-39,Model-255,2.5,Auto,2000,2400,9/7/2020
2005,Brand-18,Model-73,1.5,Auto,6300,8300,9/7/2020
2005,Brand-21,Model-115,1.1,Auto,2900,4300,9/7/2020
2005,Brand-46,Model-326,1.5,Auto,12000,14300,9/7/2020
2005,Brand-47,Model-336,3,Auto,28300,36300,9/7/2020
2005,Brand-47,Model-340,1.5,Auto,8800,12200,9/7/2020
2005,Brand-47,Model-349,1.8,Auto,24800,30300,9/7/2020
2006,Brand-21,Model-97,1.4,Auto,3000,5300,9/7/2020
2006,Brand-40,Model-262,2.5,Auto,8000,10800,9/7/2020
2006,Brand-47,Model-337,1.3,Manual,9900,10800,9/7/2020
2006,Brand-49,Model-406,2.5,Auto,10000,18300,9/7/2020
2007,Brand-18,Model-73,1.5,Auto,9000,12000,9/7/2020
2007,Brand-18,Model-72,1.3,Auto,19000,18300,9/7/2020
2007,Brand-18,Model-72,2,Auto,26000,31500,9/7/2020
2007,Brand-18,Model-72,2,Auto,27900,30200,9/7/2020
2007,Brand-19,Model-109,2.7,Auto,11300,11600,9/7/2020
2008,Brand-18,Model-74,1.5,Auto,11300,18000,9/7/2020
2008,Brand-47,Model-338,2,Auto,23600,28800,9/7/2020
2008,Brand-47,Model-338,2.4,Auto,30000,30300,9/7/2020
2008,Brand-47,Model-340,1.5,Auto,19000,18300,9/7/2020
2009,Brand-18,Model-73,1.5,Auto,18700,21500,9/7/2020
2009,Brand-18,Model-73,1.5,Auto,21000,23300,9/7/2020
2009,Brand-39,Model-253,1.4,Auto,3300,3400,9/7/2020
2009,Brand-47,Model-337,1.5,Auto,13000,18300,9/7/2020
2009,Brand-47,Model-350,2.4,Auto,68000,76300,9/7/2020
2009,Brand-47,Model-350,3.5,Auto,61800,71300,9/7/2020
2009,Brand-47,Model-340,1.5,Auto,13000,18800,9/7/2020
2009,Brand-47,Model-340,1.5,Auto,17800,21200,9/7/2020
2009,Brand-47,Model-340,1.5,Auto,19000,18300,9/7/2020
2009,Brand-47,Model-340,1.5,Auto,21000,21400,9/7/2020
2010,Brand-5,Model-17,1.8,Auto,9000,13400,9/7/2020
2010,Brand-18,Model-79,2,Auto,30000,35500,9/7/2020
2010,Brand-19,Model-98,2.5,Auto,20000,32800,9/7/2020
2010,Brand-40,Model-266,2.5,Auto,28900,34800,9/7/2020
2010,Brand-47,Model-350,2.4,Auto,83000,85300,9/7/2020
2010,Brand-47,Model-340,1.5,Auto,18700,23300,9/7/2020
2011,Brand-21,Model-104,1.1,Auto,6300,6800,9/7/2020
2011,Brand-36,Model-236,3.8,Auto,40000,46000,9/7/2020
2011,Brand-40,Model-264,1.6,Auto,38000,47500,9/7/2020
2011,Brand-47,Model-341,2,Auto,23000,32800,9/7/2020
2011,Brand-47,Model-350,2.4,Auto,90000,80300,9/7/2020
2011,Brand-47,Model-340,1.5,Auto,23000,24800,9/7/2020
2011,Brand-47,Model-349,1.8,Auto,40000,58800,9/7/2020
2011,Brand-48,Model-388,1.4,Auto,16000,28200,9/7/2020
2012,Brand-18,Model-74,1.3,Auto,22000,27200,9/7/2020
2012,Brand-19,Model-99,2,Auto,20000,28400,9/7/2020
2012,Brand-19,Model-106,2,Auto,23300,26300,9/7/2020
2012,Brand-27,Model-159,2,Auto,33300,33400,9/7/2020
2012,Brand-27,Model-168,2,Auto,31000,33500,9/7/2020
2012,Brand-30,Model-185,1.8,Auto,44000,44300,9/7/2020
2012,Brand-34,Model-208,1.5,Auto,16800,18300,9/7/2020
2012,Brand-39,Model-169,2,Auto,16000,20800,9/7/2020
2012,Brand-40,Model-263,1.8,Auto,21300,26300,9/7/2020
2012,Brand-41,Model-296,1.6,Auto,13600,17700,9/7/2020
2012,Brand-41,Model-299,1.6,Auto,13000,13300,9/7/2020
2012,Brand-41,Model-305,1.6,Auto,13000,17300,9/7/2020
2012,Brand-47,Model-338,2.5,Auto,32300,56200,9/7/2020
2012,Brand-47,Model-340,1.5,Auto,30300,32500,9/7/2020
2012,Brand-48,Model-391,1.2,Auto,19000,18300,9/7/2020
2013,Brand-5,Model-21,1.4,Auto,11900,12000,9/7/2020
2013,Brand-12,Model-49,1.6,Auto,23000,30400,9/7/2020
2013,Brand-18,Model-75,2,Auto,40000,50200,9/7/2020
2013,Brand-18,Model-73,1.5,Auto,27000,32300,9/7/2020
2013,Brand-18,Model-73,1.5,Auto,32000,33400,9/7/2020
2013,Brand-18,Model-72,2,Auto,37300,47200,9/7/2020
2013,Brand-22,Model-129,2.5,Auto,48000,48800,9/7/2020
2013,Brand-27,Model-161,2,Auto,36100,36200,9/7/2020
2013,Brand-27,Model-164,2.4,Auto,36100,36200,9/7/2020
2013,Brand-36,Model-236,2.5,Auto,32000,55600,9/7/2020
2013,Brand-40,Model-267,1.5,Auto,18000,21300,9/7/2020
2013,Brand-40,Model-267,1.5,Auto,18300,22800,9/7/2020
2013,Brand-40,Model-273,2,Auto,43000,54000,9/7/2020
2013,Brand-41,Model-301,2,Auto,10000,11300,9/7/2020
2014,Brand-18,Model-75,2,Auto,39000,64800,9/7/2020
2014,Brand-18,Model-73,1.5,Auto,34000,38600,9/7/2020
2014,Brand-40,Model-263,1.8,Auto,39000,43500,9/7/2020
2014,Brand-46,Model-326,1.4,Auto,24000,28300,9/7/2020
2014,Brand-47,Model-348,2,Auto,89000,82700,9/7/2020
2014,Brand-47,Model-340,1.5,Auto,34800,40800,9/7/2020
2014,Brand-47,Model-340,1.5,Auto,37300,38800,9/7/2020
2015,Brand-18,Model-73,1.5,Auto,42800,43000,9/7/2020
2015,Brand-18,Model-73,1.5,Auto,42800,44600,9/7/2020
2015,Brand-18,Model-73,1.5,Auto,46000,48600,9/7/2020
2015,Brand-18,Model-72,2,Auto,33000,60300,9/7/2020
2015,Brand-18,Model-79,2,Auto,63000,68600,9/7/2020
2015,Brand-18,Model-79,2,Auto,68300,72000,9/7/2020
2015,Brand-18,Model-78,1.8,Auto,32300,55700,9/7/2020
2015,Brand-18,Model-78,1.8,Auto,33000,62300,9/7/2020
2015,Brand-18,Model-74,1.5,Auto,41000,51500,9/7/2020
2015,Brand-34,Model-205,2,Auto,62000,66000,9/7/2020
2015,Brand-34,Model-205,2,Auto,38000,65000,9/7/2020
2015,Brand-34,Model-208,1.5,Auto,40000,46600,9/7/2020
2015,Brand-40,Model-267,1.5,Auto,18800,31800,9/7/2020
2015,Brand-46,Model-326,1.4,Auto,10000,27300,9/7/2020
2015,Brand-47,Model-336,2.5,Auto,163000,182000,9/7/2020
2015,Brand-47,Model-338,2.5,Auto,38000,75500,9/7/2020
2016,Brand-18,Model-73,1.5,Auto,39000,42800,9/7/2020
2016,Brand-18,Model-72,1.8,Auto,62800,75200,9/7/2020
2016,Brand-18,Model-74,1.5,Auto,40300,44300,9/7/2020
2016,Brand-34,Model-205,2,Auto,70000,78000,9/7/2020
2016,Brand-34,Model-208,1.5,Auto,39000,50000,9/7/2020
2016,Brand-40,Model-273,2,Auto,70000,70300,9/7/2020
2016,Brand-47,Model-338,2.5,Auto,18700,76700,9/7/2020
2017,Brand-18,Model-73,1.5,Auto,34300,58600,9/7/2020
2017,Brand-18,Model-72,1.8,Auto,74100,74200,9/7/2020
2017,Brand-18,Model-74,1.5,Auto,49400,48500,9/7/2020
2017,Brand-40,Model-266,2.5,Auto,63000,70300,9/7/2020
2017,Brand-47,Model-356,2.7,Auto,108000,111800,9/7/2020
2017,Brand-47,Model-342,2.4,Auto,80200,84300,9/7/2020
2018,Brand-12,Model-43,2.2,Auto,76800,78300,9/7/2020
2018,Brand-18,Model-83,1.5,Auto,39000,60400,9/7/2020
2018,Brand-35,Model-228,2,Auto,170000,170300,9/7/2020
2018,Brand-40,Model-267,1.5,Auto,34300,35300,9/7/2020
2018,Brand-47,Model-340,1.5,Auto,48000,53400,9/7/2020
2018,Brand-48,Model-388,1.4,Auto,90000,80300,9/7/2020
1994,Brand-47,Model-341,1.5,Auto,1300,2300,10/7/2020
1996,Brand-47,Model-345,2,Manual,3000,7000,10/7/2020
2003,Brand-18,Model-73,1.5,Auto,4000,7500,10/7/2020
2003,Brand-47,Model-372,2,Auto,20000,26800,10/7/2020
2003,Brand-47,Model-339,2.4,Auto,20300,27400,10/7/2020
2003,Brand-47,Model-349,2,Auto,21000,25300,10/7/2020
2004,Brand-18,Model-85,1.7,Auto,14300,16400,10/7/2020
2004,Brand-40,Model-262,2.5,Auto,8000,8400,10/7/2020
2004,Brand-47,Model-338,2,Auto,10000,10700,10/7/2020
2004,Brand-47,Model-340,1.5,Auto,10000,12400,10/7/2020
2005,Brand-39,Model-252,2,Auto,2300,4700,10/7/2020
2005,Brand-40,Model-280,2,Auto,8000,8000,10/7/2020
2005,Brand-46,Model-326,1.5,Auto,10300,10800,10/7/2020
2005,Brand-47,Model-339,3,Auto,21400,25400,10/7/2020
2005,Brand-47,Model-347,2,Auto,13300,17600,10/7/2020
2006,Brand-18,Model-72,2,Auto,26300,28800,10/7/2020
2006,Brand-19,Model-101,1.5,Auto,1300,2600,10/7/2020
2006,Brand-21,Model-107,1.8,Auto,3000,5600,10/7/2020
2006,Brand-39,Model-252,2,Auto,6000,6300,10/7/2020
2006,Brand-47,Model-339,3.5,Auto,33300,33400,10/7/2020
2006,Brand-47,Model-348,2.4,Auto,27000,31800,10/7/2020
2007,Brand-18,Model-72,1.8,Auto,28000,28300,10/7/2020
2007,Brand-18,Model-72,2,Auto,26300,32200,10/7/2020
2007,Brand-47,Model-338,2.4,Auto,23000,23200,10/7/2020
2007,Brand-47,Model-340,1.5,Auto,10000,14300,10/7/2020
2007,Brand-47,Model-349,1.8,Auto,30300,33000,10/7/2020
2008,Brand-40,Model-276,1.6,Auto,6000,12000,10/7/2020
2008,Brand-40,Model-276,1.6,Auto,14300,14600,10/7/2020
2008,Brand-47,Model-370,1.8,Auto,20000,20400,10/7/2020
2008,Brand-47,Model-345,2.7,Manual,28000,28300,10/7/2020
2008,Brand-47,Model-357,1.5,Auto,13000,15600,10/7/2020
2008,Brand-47,Model-340,1.5,Auto,19000,18500,10/7/2020
2008,Brand-47,Model-340,1.5,Auto,19000,20000,10/7/2020
2009,Brand-18,Model-73,1.5,Auto,20000,20300,10/7/2020
2009,Brand-18,Model-72,2,Auto,33000,38300,10/7/2020
2009,Brand-40,Model-263,1.8,Auto,16300,16600,10/7/2020
2009,Brand-46,Model-326,1.5,Auto,12300,16000,10/7/2020
2009,Brand-47,Model-350,2.4,Auto,76600,76700,10/7/2020
2010,Brand-4,Model-4,2,Auto,6700,6800,10/7/2020
2010,Brand-18,Model-73,1.5,Auto,22000,23000,10/7/2020
2010,Brand-18,Model-72,1.8,Auto,31400,32300,10/7/2020
2010,Brand-19,Model-98,2.5,Auto,29000,36000,10/7/2020
2010,Brand-36,Model-243,2.4,Auto,27300,28200,10/7/2020
2010,Brand-36,Model-234,2.5,Manual,28000,28500,10/7/2020
2010,Brand-36,Model-234,3.2,Auto,27600,28700,10/7/2020
2010,Brand-40,Model-263,1.8,Auto,16000,20600,10/7/2020
2010,Brand-40,Model-274,3,Manual,28300,28500,10/7/2020
2010,Brand-47,Model-339,2.4,Auto,70000,70600,10/7/2020
2010,Brand-47,Model-350,2.4,Auto,36000,81800,10/7/2020
2010,Brand-47,Model-350,2.4,Auto,66000,82300,10/7/2020
2010,Brand-47,Model-349,1.8,Auto,49000,48300,10/7/2020
2010,Brand-47,Model-349,1.8,Auto,31000,56700,10/7/2020
2011,Brand-5,Model-19,2.4,Auto,13300,17400,10/7/2020
2011,Brand-12,Model-47,1.6,Auto,12600,13300,10/7/2020
2011,Brand-18,Model-73,1.5,Auto,19300,23300,10/7/2020
2011,Brand-18,Model-79,2,Auto,30000,30300,10/7/2020
2011,Brand-18,Model-76,1.3,Auto,8000,17500,10/7/2020
2011,Brand-18,Model-76,1.3,Auto,14000,16800,10/7/2020
2011,Brand-22,Model-137,4.3,Manual,20000,30000,10/7/2020
2011,Brand-40,Model-263,1.6,Auto,10000,21200,10/7/2020
2011,Brand-40,Model-266,2.5,Manual,16000,31500,10/7/2020
2011,Brand-47,Model-350,2.4,Auto,83300,85300,10/7/2020
2011,Brand-47,Model-340,1.5,Auto,13000,24500,10/7/2020
2011,Brand-47,Model-340,1.5,Auto,26000,26800,10/7/2020
2011,Brand-48,Model-393,1.8,Auto,20000,24300,10/7/2020
2011,Brand-48,Model-393,1.8,Auto,22000,25200,10/7/2020
2011,Brand-48,Model-393,1.8,Auto,24600,25600,10/7/2020
2012,Brand-18,Model-75,2,Auto,30000,36500,10/7/2020
2012,Brand-18,Model-74,1.3,Auto,26900,27800,10/7/2020
2012,Brand-27,Model-160,2,Auto,38000,38300,10/7/2020
2012,Brand-36,Model-236,2.5,Auto,33000,50300,10/7/2020
2012,Brand-36,Model-236,2.5,Auto,48000,50600,10/7/2020
2012,Brand-40,Model-267,1.5,Auto,17000,20800,10/7/2020
2012,Brand-40,Model-267,1.5,Manual,14000,16600,10/7/2020
2012,Brand-47,Model-345,2.7,Manual,41000,41400,10/7/2020
2012,Brand-47,Model-347,2,Auto,38000,40000,10/7/2020
2012,Brand-48,Model-388,1.4,Auto,31000,33300,10/7/2020
2013,Brand-18,Model-75,2,Auto,32800,47600,10/7/2020
2013,Brand-18,Model-75,2,Auto,40000,44800,10/7/2020
2013,Brand-18,Model-73,1.5,Auto,28000,32300,10/7/2020
2013,Brand-18,Model-73,1.5,Auto,30000,30500,10/7/2020
2013,Brand-18,Model-79,2,Auto,32300,53500,10/7/2020
2013,Brand-29,Model-178,2,Auto,98000,108200,10/7/2020
2013,Brand-34,Model-204,1.6,Auto,20000,24800,10/7/2020
2013,Brand-35,Model-228,1.6,Auto,63000,81400,10/7/2020
2013,Brand-47,Model-338,2,Auto,33000,55300,10/7/2020
2013,Brand-47,Model-347,2,Auto,39300,38600,10/7/2020
2013,Brand-48,Model-393,1.8,Auto,27000,30300,10/7/2020
2014,Brand-12,Model-47,1,Auto,18000,26200,10/7/2020
2014,Brand-12,Model-49,1.6,Auto,29000,31600,10/7/2020
2014,Brand-18,Model-75,2,Auto,30000,52600,10/7/2020
2014,Brand-18,Model-73,1.5,Auto,36000,41800,10/7/2020
2014,Brand-18,Model-73,1.5,Auto,39000,40000,10/7/2020
2014,Brand-18,Model-73,1.5,Auto,40000,43300,10/7/2020
2014,Brand-18,Model-72,1.8,Auto,42000,42300,10/7/2020
2014,Brand-18,Model-72,2,Auto,30300,50600,10/7/2020
2014,Brand-18,Model-74,1.5,Auto,41000,44800,10/7/2020
2014,Brand-18,Model-80,2.4,Auto,100700,105300,10/7/2020
2014,Brand-21,Model-102,1.6,Auto,28000,34200,10/7/2020
2014,Brand-27,Model-159,2,Auto,38300,40800,10/7/2020
2014,Brand-40,Model-269,1.8,Auto,39900,40000,10/7/2020
2014,Brand-41,Model-302,1.6,Auto,19000,18300,10/7/2020
2014,Brand-47,Model-345,2.5,Manual,34000,54300,10/7/2020
2014,Brand-47,Model-340,1.5,Auto,37300,40600,10/7/2020
2015,Brand-12,Model-47,1,Auto,19900,26000,10/7/2020
2015,Brand-18,Model-73,1.5,Auto,38000,43800,10/7/2020
2015,Brand-18,Model-73,1.5,Auto,39000,45200,10/7/2020
2015,Brand-18,Model-78,1.8,Auto,61800,63800,10/7/2020
2015,Brand-18,Model-74,1.5,Auto,39600,45300,10/7/2020
2015,Brand-18,Model-74,1.5,Auto,41300,51500,10/7/2020
2015,Brand-19,Model-100,2.5,Auto,69000,68300,10/7/2020
2015,Brand-27,Model-165,1.2,Auto,17000,20300,10/7/2020
2015,Brand-34,Model-205,2,Auto,33600,57000,10/7/2020
2015,Brand-34,Model-204,2,Auto,32000,53800,10/7/2020
2015,Brand-36,Model-239,1.2,Auto,18000,24000,10/7/2020
2015,Brand-40,Model-267,1.5,Auto,18000,21600,10/7/2020
2015,Brand-40,Model-267,1.5,Auto,23200,25600,10/7/2020
2015,Brand-40,Model-268,2,Auto,30000,50600,10/7/2020
2015,Brand-40,Model-262,2,Auto,34200,57300,10/7/2020
