Dealer ID,Registration Date,Bidding Date,No. of Cars Bids,No. of Cars Won
142910,2019-01-24,9/11/2020,0,0
142910,2019-01-24,10/11/2020,1,1
142910,2019-01-24,12/11/2020,0,0
142910,2019-01-24,15/11/2020,4,1
142910,2019-01-24,16/11/2020,11,3
142910,2019-01-24,17/11/2020,14,3
142910,2019-01-24,18/11/2020,15,0
142910,2019-01-24,19/11/2020,20,3
142910,2019-01-24,20/11/2020,12,1
142910,2019-01-24,21/11/2020,15,4
142910,2019-01-24,22/11/2020,4,1
142910,2019-01-24,23/11/2020,12,3
142910,2019-01-24,24/11/2020,12,3
142910,2019-01-24,25/11/2020,2,2
142910,2019-01-24,26/11/2020,0,0
142910,2019-01-24,27/11/2020,0,0
142910,2019-01-24,28/11/2020,0,0
142910,2019-01-24,29/11/2020,3,0
142910,2019-01-24,30/11/2020,5,0
143010,2019-01-24,1/6/2020,5,2
143010,2019-01-24,2/6/2020,7,4
143010,2019-01-24,3/6/2020,2,2
143010,2019-01-24,4/6/2020,11,6
143010,2019-01-24,5/6/2020,7,4
143010,2019-01-24,6/6/2020,1,0
143010,2019-01-24,7/6/2020,4,2
143010,2019-01-24,8/6/2020,4,4
143010,2019-01-24,9/6/2020,1,1
143010,2019-01-24,10/6/2020,7,4
143010,2019-01-24,11/6/2020,7,3
143010,2019-01-24,12/6/2020,4,0
143010,2019-01-24,13/6/2020,16,7
143010,2019-01-24,14/6/2020,4,4
143010,2019-01-24,15/6/2020,8,4
143010,2019-01-24,16/6/2020,12,7
143010,2019-01-24,17/6/2020,15,6
143010,2019-01-24,18/6/2020,15,8
143010,2019-01-24,19/6/2020,18,8
143010,2019-01-24,20/6/2020,13,6
143010,2019-01-24,21/6/2020,18,8
143010,2019-01-24,22/6/2020,15,10
143010,2019-01-24,23/6/2020,12,5
143010,2019-01-24,24/6/2020,16,7
143010,2019-01-24,25/6/2020,8,2
143010,2019-01-24,26/6/2020,8,3
143010,2019-01-24,27/6/2020,14,6
143010,2019-01-24,28/6/2020,12,5
143010,2019-01-24,29/6/2020,12,7
143010,2019-01-24,30/6/2020,23,14
143010,2019-01-24,1/7/2020,25,16
143010,2019-01-24,2/7/2020,18,10
143010,2019-01-24,3/7/2020,16,9
143010,2019-01-24,4/7/2020,15,9
143010,2019-01-24,5/7/2020,4,1
143010,2019-01-24,6/7/2020,12,5
143010,2019-01-24,7/7/2020,21,11
143010,2019-01-24,8/7/2020,19,11
143010,2019-01-24,9/7/2020,14,8
143010,2019-01-24,10/7/2020,19,11
143010,2019-01-24,11/7/2020,18,10
143010,2019-01-24,12/7/2020,3,2
143010,2019-01-24,13/7/2020,11,1
143010,2019-01-24,14/7/2020,14,6
143010,2019-01-24,15/7/2020,20,12
143010,2019-01-24,16/7/2020,15,3
143010,2019-01-24,17/7/2020,22,9
143010,2019-01-24,18/7/2020,10,5
143010,2019-01-24,19/7/2020,14,4
143010,2019-01-24,20/7/2020,12,7
143010,2019-01-24,21/7/2020,26,14
143010,2019-01-24,22/7/2020,23,15
143010,2019-01-24,23/7/2020,34,20
143010,2019-01-24,24/7/2020,20,11
143010,2019-01-24,25/7/2020,12,5
143010,2019-01-24,26/7/2020,16,6
143010,2019-01-24,27/7/2020,33,18
143010,2019-01-24,28/7/2020,17,6
143010,2019-01-24,29/7/2020,20,10
143010,2019-01-24,30/7/2020,15,9
143010,2019-01-24,1/8/2020,9,4
143010,2019-01-24,2/8/2020,7,2
143010,2019-01-24,3/8/2020,8,5
143010,2019-01-24,4/8/2020,9,4
143010,2019-01-24,5/8/2020,20,9
143010,2019-01-24,6/8/2020,15,6
143010,2019-01-24,7/8/2020,17,2
143010,2019-01-24,8/8/2020,14,3
143010,2019-01-24,9/8/2020,5,4
143010,2019-01-24,10/8/2020,15,7
143010,2019-01-24,11/8/2020,16,11
143010,2019-01-24,12/8/2020,16,8
143010,2019-01-24,13/8/2020,14,7
143010,2019-01-24,14/8/2020,17,10
143010,2019-01-24,15/8/2020,14,6
143010,2019-01-24,16/8/2020,10,4
143010,2019-01-24,17/8/2020,17,6
143010,2019-01-24,18/8/2020,26,11
143010,2019-01-24,19/8/2020,20,11
143010,2019-01-24,20/8/2020,10,7
143010,2019-01-24,21/8/2020,16,9
143010,2019-01-24,22/8/2020,15,7
143010,2019-01-24,23/8/2020,5,2
143010,2019-01-24,24/8/2020,19,3
143010,2019-01-24,25/8/2020,28,14
143010,2019-01-24,26/8/2020,23,6
143010,2019-01-24,27/8/2020,33,21
143010,2019-01-24,28/8/2020,26,10
143010,2019-01-24,29/8/2020,19,6
143010,2019-01-24,30/8/2020,9,3
143010,2019-01-24,31/8/2020,21,8
143010,2019-01-24,1/9/2020,17,11
143010,2019-01-24,2/9/2020,24,12
143010,2019-01-24,3/9/2020,18,9
143010,2019-01-24,4/9/2020,19,9
143010,2019-01-24,5/9/2020,11,6
143010,2019-01-24,6/9/2020,8,4
143010,2019-01-24,7/9/2020,8,6
143010,2019-01-24,8/9/2020,14,7
143010,2019-01-24,9/9/2020,10,5
143010,2019-01-24,10/9/2020,20,5
143010,2019-01-24,11/9/2020,23,8
143010,2019-01-24,12/9/2020,10,4
143010,2019-01-24,13/9/2020,7,3
143010,2019-01-24,14/9/2020,14,4
143010,2019-01-24,15/9/2020,20,8
143010,2019-01-24,16/9/2020,23,15
143010,2019-01-24,17/9/2020,19,7
143010,2019-01-24,18/9/2020,14,6
143010,2019-01-24,19/9/2020,11,4
143010,2019-01-24,20/9/2020,12,8
143010,2019-01-24,21/9/2020,12,2
143010,2019-01-24,22/9/2020,8,4
143010,2019-01-24,23/9/2020,26,14
143010,2019-01-24,24/9/2020,17,5
143010,2019-01-24,25/9/2020,23,7
143010,2019-01-24,26/9/2020,19,7
143010,2019-01-24,27/9/2020,11,6
143010,2019-01-24,28/9/2020,12,5
143010,2019-01-24,29/9/2020,15,4
143010,2019-01-24,30/9/2020,31,9
143010,2019-01-24,1/10/2020,9,3
143010,2019-01-24,2/10/2020,17,11
143010,2019-01-24,3/10/2020,8,5
143010,2019-01-24,4/10/2020,4,3
143010,2019-01-24,5/10/2020,13,10
143010,2019-01-24,6/10/2020,16,6
143010,2019-01-24,7/10/2020,11,3
143010,2019-01-24,8/10/2020,21,12
143010,2019-01-24,9/10/2020,12,8
143010,2019-01-24,10/10/2020,10,6
143010,2019-01-24,11/10/2020,7,3
143010,2019-01-24,12/10/2020,10,5
143010,2019-01-24,13/10/2020,12,5
143010,2019-01-24,14/10/2020,17,7
143010,2019-01-24,15/10/2020,19,11
143010,2019-01-24,16/10/2020,15,7
143010,2019-01-24,17/10/2020,15,8
143010,2019-01-24,18/10/2020,9,7
143010,2019-01-24,19/10/2020,30,13
143010,2019-01-24,20/10/2020,23,9
143010,2019-01-24,21/10/2020,14,6
143010,2019-01-24,22/10/2020,14,8
143010,2019-01-24,23/10/2020,19,12
143010,2019-01-24,24/10/2020,7,1
143010,2019-01-24,25/10/2020,6,2
143010,2019-01-24,26/10/2020,14,10
143010,2019-01-24,27/10/2020,17,9
143010,2019-01-24,28/10/2020,15,7
143010,2019-01-24,29/10/2020,7,5
143010,2019-01-24,30/10/2020,15,7
143010,2019-01-24,31/10/2020,13,6
143010,2019-01-24,1/11/2020,6,3
143010,2019-01-24,2/11/2020,13,8
143010,2019-01-24,3/11/2020,10,4
143010,2019-01-24,4/11/2020,12,6
143010,2019-01-24,5/11/2020,11,5
143010,2019-01-24,6/11/2020,7,2
143010,2019-01-24,7/11/2020,12,5
143010,2019-01-24,8/11/2020,4,3
143010,2019-01-24,9/11/2020,13,6
143010,2019-01-24,10/11/2020,10,6
143010,2019-01-24,11/11/2020,15,8
143010,2019-01-24,12/11/2020,11,6
143010,2019-01-24,13/11/2020,16,8
143010,2019-01-24,14/11/2020,0,0
143010,2019-01-24,15/11/2020,7,3
143010,2019-01-24,16/11/2020,9,5
143010,2019-01-24,17/11/2020,13,7
143010,2019-01-24,18/11/2020,15,4
143010,2019-01-24,19/11/2020,12,5
143010,2019-01-24,20/11/2020,14,6
143010,2019-01-24,21/11/2020,10,4
143010,2019-01-24,22/11/2020,11,5
143010,2019-01-24,23/11/2020,7,2
143010,2019-01-24,24/11/2020,9,5
143010,2019-01-24,25/11/2020,18,8
143010,2019-01-24,26/11/2020,12,6
143010,2019-01-24,27/11/2020,18,8
143010,2019-01-24,28/11/2020,13,5
143010,2019-01-24,29/11/2020,12,1
143010,2019-01-24,30/11/2020,19,6
185310,2019-09-23,1/6/2020,1,0
185310,2019-09-23,2/6/2020,1,1
185310,2019-09-23,3/6/2020,1,0
185310,2019-09-23,4/6/2020,8,0
185310,2019-09-23,5/6/2020,2,0
185310,2019-09-23,6/6/2020,2,1
185310,2019-09-23,7/6/2020,4,2
185310,2019-09-23,8/6/2020,1,1
185310,2019-09-23,9/6/2020,4,0
185310,2019-09-23,10/6/2020,2,0
185310,2019-09-23,11/6/2020,1,0
185310,2019-09-23,13/6/2020,3,0
185310,2019-09-23,14/6/2020,1,0
185310,2019-09-23,15/6/2020,2,1
185310,2019-09-23,16/6/2020,2,0
185310,2019-09-23,17/6/2020,5,0
185310,2019-09-23,18/6/2020,3,1
185310,2019-09-23,19/6/2020,4,0
185310,2019-09-23,21/6/2020,3,0
185310,2019-09-23,22/6/2020,4,0
185310,2019-09-23,23/6/2020,1,0
185310,2019-09-23,24/6/2020,3,2
185310,2019-09-23,25/6/2020,1,0
185310,2019-09-23,26/6/2020,2,0
185310,2019-09-23,27/6/2020,2,0
185310,2019-09-23,29/6/2020,0,0
185310,2019-09-23,30/6/2020,2,0
185310,2019-09-23,1/7/2020,2,0
185310,2019-09-23,3/7/2020,4,2
185310,2019-09-23,5/7/2020,1,0
185310,2019-09-23,6/7/2020,1,0
185310,2019-09-23,9/7/2020,1,0
185310,2019-09-23,10/7/2020,1,0
185310,2019-09-23,12/7/2020,1,0
185310,2019-09-23,14/7/2020,2,0
185310,2019-09-23,17/7/2020,1,0
185310,2019-09-23,18/7/2020,5,4
185310,2019-09-23,20/7/2020,1,0
185310,2019-09-23,22/7/2020,1,1
185310,2019-09-23,23/7/2020,2,0
185310,2019-09-23,24/7/2020,1,0
185310,2019-09-23,25/7/2020,1,0
185310,2019-09-23,26/7/2020,1,0
185310,2019-09-23,27/7/2020,3,0
185310,2019-09-23,28/7/2020,3,1
185310,2019-09-23,29/7/2020,1,0
185310,2019-09-23,30/7/2020,0,0
185310,2019-09-23,1/8/2020,2,0
185310,2019-09-23,3/8/2020,0,0
185310,2019-09-23,4/8/2020,2,1
185310,2019-09-23,6/8/2020,1,0
185310,2019-09-23,11/8/2020,0,0
185310,2019-09-23,12/8/2020,1,0
185310,2019-09-23,13/8/2020,1,0
185310,2019-09-23,14/8/2020,1,0
185310,2019-09-23,15/8/2020,2,0
185310,2019-09-23,16/8/2020,1,0
185310,2019-09-23,17/8/2020,2,0
185310,2019-09-23,23/8/2020,1,0
185310,2019-09-23,25/8/2020,1,0
185310,2019-09-23,26/8/2020,3,1
185310,2019-09-23,27/8/2020,1,0
185310,2019-09-23,28/8/2020,3,1
185310,2019-09-23,30/8/2020,1,0
185310,2019-09-23,2/9/2020,2,0
185310,2019-09-23,3/9/2020,3,0
185310,2019-09-23,4/9/2020,2,0
185310,2019-09-23,6/9/2020,2,0
185310,2019-09-23,7/9/2020,3,0
185310,2019-09-23,8/9/2020,2,0
185310,2019-09-23,9/9/2020,4,0
185310,2019-09-23,10/9/2020,2,0
185310,2019-09-23,11/9/2020,7,1
185310,2019-09-23,12/9/2020,6,1
185310,2019-09-23,13/9/2020,1,0
185310,2019-09-23,14/9/2020,3,0
185310,2019-09-23,15/9/2020,4,0
185310,2019-09-23,16/9/2020,2,0
185310,2019-09-23,17/9/2020,5,0
185310,2019-09-23,18/9/2020,5,0
185310,2019-09-23,19/9/2020,5,0
185310,2019-09-23,20/9/2020,2,0
185310,2019-09-23,22/9/2020,0,0
185310,2019-09-23,23/9/2020,4,0
185310,2019-09-23,24/9/2020,1,0
185310,2019-09-23,25/9/2020,3,0
185310,2019-09-23,26/9/2020,2,1
185310,2019-09-23,27/9/2020,3,0
185310,2019-09-23,28/9/2020,1,0
185310,2019-09-23,29/9/2020,3,1
185310,2019-09-23,30/9/2020,3,0
185310,2019-09-23,1/10/2020,2,2
185310,2019-09-23,2/10/2020,2,0
185310,2019-09-23,5/10/2020,3,1
185310,2019-09-23,7/10/2020,2,0
185310,2019-09-23,8/10/2020,2,0
185310,2019-09-23,9/10/2020,3,0
185310,2019-09-23,10/10/2020,5,1
185310,2019-09-23,11/10/2020,1,0
185310,2019-09-23,12/10/2020,4,0
185310,2019-09-23,13/10/2020,5,2
185310,2019-09-23,14/10/2020,6,3
185310,2019-09-23,15/10/2020,2,2
185310,2019-09-23,16/10/2020,4,0
185310,2019-09-23,17/10/2020,3,0
185310,2019-09-23,18/10/2020,3,2
185310,2019-09-23,20/10/2020,1,0
185310,2019-09-23,21/10/2020,1,0
185310,2019-09-23,22/10/2020,2,0
185310,2019-09-23,23/10/2020,3,1
185310,2019-09-23,24/10/2020,2,0
185310,2019-09-23,25/10/2020,1,0
185310,2019-09-23,26/10/2020,2,0
185310,2019-09-23,27/10/2020,5,1
185310,2019-09-23,28/10/2020,5,0
185310,2019-09-23,29/10/2020,3,0
185310,2019-09-23,30/10/2020,4,1
185310,2019-09-23,31/10/2020,5,1
185310,2019-09-23,1/11/2020,5,0
185310,2019-09-23,2/11/2020,2,0
185310,2019-09-23,3/11/2020,3,0
185310,2019-09-23,4/11/2020,4,1
185310,2019-09-23,6/11/2020,6,3
185310,2019-09-23,7/11/2020,2,0
185310,2019-09-23,8/11/2020,2,1
185310,2019-09-23,9/11/2020,5,0
185310,2019-09-23,10/11/2020,3,1
185310,2019-09-23,11/11/2020,1,0
185310,2019-09-23,12/11/2020,2,0
185310,2019-09-23,13/11/2020,3,1
185310,2019-09-23,14/11/2020,5,1
185310,2019-09-23,15/11/2020,1,0
185310,2019-09-23,16/11/2020,5,0
185310,2019-09-23,17/11/2020,3,0
185310,2019-09-23,18/11/2020,5,0
185310,2019-09-23,19/11/2020,2,0
185310,2019-09-23,20/11/2020,12,3
185310,2019-09-23,21/11/2020,5,1
185310,2019-09-23,22/11/2020,11,2
185310,2019-09-23,23/11/2020,11,0
185310,2019-09-23,24/11/2020,16,1
185310,2019-09-23,25/11/2020,5,1
185310,2019-09-23,26/11/2020,3,0
185310,2019-09-23,27/11/2020,9,1
185310,2019-09-23,28/11/2020,7,1
185310,2019-09-23,29/11/2020,11,3
185310,2019-09-23,30/11/2020,10,1
187410,2019-10-16,2/6/2020,1,0
187410,2019-10-16,4/6/2020,3,0
187410,2019-10-16,5/6/2020,2,1
187410,2019-10-16,6/6/2020,2,0
187410,2019-10-16,7/6/2020,2,0
187410,2019-10-16,8/6/2020,2,0
187410,2019-10-16,9/6/2020,2,0
187410,2019-10-16,10/6/2020,11,2
187410,2019-10-16,11/6/2020,1,0
187410,2019-10-16,12/6/2020,2,0
187410,2019-10-16,13/6/2020,8,0
187410,2019-10-16,14/6/2020,5,0
187410,2019-10-16,15/6/2020,7,2
187410,2019-10-16,16/6/2020,17,3
187410,2019-10-16,17/6/2020,10,2
187410,2019-10-16,18/6/2020,4,0
187410,2019-10-16,19/6/2020,6,0
187410,2019-10-16,20/6/2020,15,3
187410,2019-10-16,21/6/2020,4,0
187410,2019-10-16,22/6/2020,3,0
187410,2019-10-16,23/6/2020,1,0
187410,2019-10-16,24/6/2020,3,0
187410,2019-10-16,25/6/2020,4,0
187410,2019-10-16,26/6/2020,5,1
187410,2019-10-16,27/6/2020,10,1
187410,2019-10-16,28/6/2020,1,0
187410,2019-10-16,29/6/2020,7,1
187410,2019-10-16,30/6/2020,26,5
187410,2019-10-16,1/7/2020,18,1
187410,2019-10-16,2/7/2020,7,0
187410,2019-10-16,3/7/2020,8,1
187410,2019-10-16,4/7/2020,13,0
187410,2019-10-16,5/7/2020,9,1
187410,2019-10-16,6/7/2020,6,1
187410,2019-10-16,7/7/2020,11,0
187410,2019-10-16,8/7/2020,15,3
187410,2019-10-16,9/7/2020,16,1
187410,2019-10-16,10/7/2020,24,0
187410,2019-10-16,11/7/2020,28,1
187410,2019-10-16,12/7/2020,11,2
187410,2019-10-16,13/7/2020,19,1
187410,2019-10-16,14/7/2020,24,2
187410,2019-10-16,15/7/2020,14,2
187410,2019-10-16,16/7/2020,10,0
187410,2019-10-16,17/7/2020,20,3
187410,2019-10-16,18/7/2020,13,1
187410,2019-10-16,19/7/2020,8,2
187410,2019-10-16,20/7/2020,19,2
187410,2019-10-16,21/7/2020,15,1
187410,2019-10-16,22/7/2020,18,2
187410,2019-10-16,23/7/2020,27,2
187410,2019-10-16,24/7/2020,12,1
187410,2019-10-16,25/7/2020,7,1
187410,2019-10-16,26/7/2020,8,2
187410,2019-10-16,27/7/2020,11,1
187410,2019-10-16,28/7/2020,17,1
187410,2019-10-16,29/7/2020,16,3
187410,2019-10-16,30/7/2020,18,0
187410,2019-10-16,1/8/2020,4,2
187410,2019-10-16,2/8/2020,2,0
187410,2019-10-16,3/8/2020,5,0
187410,2019-10-16,4/8/2020,23,3
187410,2019-10-16,5/8/2020,5,0
187410,2019-10-16,6/8/2020,10,2
187410,2019-10-16,7/8/2020,9,1
187410,2019-10-16,8/8/2020,18,1
187410,2019-10-16,9/8/2020,10,1
187410,2019-10-16,10/8/2020,10,4
187410,2019-10-16,11/8/2020,15,5
187410,2019-10-16,12/8/2020,10,1
187410,2019-10-16,13/8/2020,17,2
187410,2019-10-16,14/8/2020,16,3
187410,2019-10-16,15/8/2020,7,2
187410,2019-10-16,16/8/2020,5,3
187410,2019-10-16,17/8/2020,6,1
187410,2019-10-16,18/8/2020,1,0
187410,2019-10-16,19/8/2020,5,0
187410,2019-10-16,20/8/2020,2,1
187410,2019-10-16,21/8/2020,5,0
187410,2019-10-16,22/8/2020,8,0
187410,2019-10-16,24/8/2020,2,0
187410,2019-10-16,25/8/2020,4,0
187410,2019-10-16,26/8/2020,11,0
187410,2019-10-16,27/8/2020,5,0
187410,2019-10-16,28/8/2020,11,1
187410,2019-10-16,29/8/2020,15,0
187410,2019-10-16,30/8/2020,9,0
187410,2019-10-16,31/8/2020,8,0
187410,2019-10-16,1/9/2020,4,0
187410,2019-10-16,2/9/2020,7,0
187410,2019-10-16,3/9/2020,3,0
187410,2019-10-16,4/9/2020,3,0
187410,2019-10-16,6/9/2020,2,0
187410,2019-10-16,7/9/2020,1,0
187410,2019-10-16,9/9/2020,7,2
187410,2019-10-16,10/9/2020,4,0
187410,2019-10-16,11/9/2020,5,1
187410,2019-10-16,12/9/2020,2,1
187410,2019-10-16,13/9/2020,1,0
187410,2019-10-16,14/9/2020,3,0
187410,2019-10-16,15/9/2020,6,1
187410,2019-10-16,16/9/2020,5,1
187410,2019-10-16,17/9/2020,4,0
187410,2019-10-16,18/9/2020,5,1
187410,2019-10-16,19/9/2020,6,1
187410,2019-10-16,20/9/2020,5,1
187410,2019-10-16,21/9/2020,1,0
187410,2019-10-16,22/9/2020,5,0
187410,2019-10-16,23/9/2020,16,2
187410,2019-10-16,24/9/2020,9,1
187410,2019-10-16,25/9/2020,12,1
187410,2019-10-16,26/9/2020,6,3
187410,2019-10-16,27/9/2020,12,3
187410,2019-10-16,28/9/2020,9,2
187410,2019-10-16,29/9/2020,19,4
187410,2019-10-16,30/9/2020,16,0
187410,2019-10-16,1/10/2020,5,0
187410,2019-10-16,2/10/2020,4,1
187410,2019-10-16,3/10/2020,8,0
187410,2019-10-16,5/10/2020,7,1
187410,2019-10-16,6/10/2020,7,0
187410,2019-10-16,7/10/2020,17,2
187410,2019-10-16,8/10/2020,5,1
187410,2019-10-16,9/10/2020,1,0
187410,2019-10-16,11/10/2020,1,0
187410,2019-10-16,12/10/2020,0,0
187410,2019-10-16,14/10/2020,3,0
187410,2019-10-16,15/10/2020,4,0
187410,2019-10-16,16/10/2020,9,1
187410,2019-10-16,17/10/2020,5,0
187410,2019-10-16,19/10/2020,13,2
187410,2019-10-16,20/10/2020,7,0
187410,2019-10-16,21/10/2020,3,0
187410,2019-10-16,22/10/2020,6,1
187410,2019-10-16,23/10/2020,8,1
187410,2019-10-16,24/10/2020,5,0
187410,2019-10-16,26/10/2020,1,0
187410,2019-10-16,27/10/2020,2,0
187410,2019-10-16,28/10/2020,2,0
187410,2019-10-16,29/10/2020,6,1
187410,2019-10-16,30/10/2020,20,0
187410,2019-10-16,31/10/2020,13,3
187410,2019-10-16,1/11/2020,5,1
187410,2019-10-16,2/11/2020,16,0
187410,2019-10-16,3/11/2020,4,0
187410,2019-10-16,4/11/2020,11,0
187410,2019-10-16,5/11/2020,14,3
187410,2019-10-16,6/11/2020,10,1
187410,2019-10-16,7/11/2020,3,1
187410,2019-10-16,8/11/2020,2,1
187410,2019-10-16,9/11/2020,1,0
187410,2019-10-16,10/11/2020,8,0
187410,2019-10-16,11/11/2020,8,0
187410,2019-10-16,12/11/2020,5,1
187410,2019-10-16,13/11/2020,3,0
187410,2019-10-16,14/11/2020,5,1
187410,2019-10-16,15/11/2020,2,1
187410,2019-10-16,16/11/2020,7,0
187410,2019-10-16,17/11/2020,13,2
187410,2019-10-16,18/11/2020,13,1
187410,2019-10-16,19/11/2020,7,1
187410,2019-10-16,20/11/2020,15,1
187410,2019-10-16,21/11/2020,14,2
187410,2019-10-16,22/11/2020,6,1
187410,2019-10-16,23/11/2020,4,0
187410,2019-10-16,24/11/2020,29,5
187410,2019-10-16,25/11/2020,8,2
187410,2019-10-16,26/11/2020,17,3
187410,2019-10-16,27/11/2020,13,3
187410,2019-10-16,28/11/2020,9,0
187410,2019-10-16,29/11/2020,3,0
187410,2019-10-16,30/11/2020,13,3
194310,2019-12-11,1/6/2020,1,1
194310,2019-12-11,2/6/2020,2,0
194310,2019-12-11,4/6/2020,2,0
194310,2019-12-11,6/6/2020,3,0
194310,2019-12-11,7/6/2020,5,2
194310,2019-12-11,9/6/2020,2,1
194310,2019-12-11,10/6/2020,8,3
194310,2019-12-11,11/6/2020,2,1
194310,2019-12-11,13/6/2020,1,0
194310,2019-12-11,14/6/2020,0,0
194310,2019-12-11,17/6/2020,3,0
194310,2019-12-11,18/6/2020,1,0
194310,2019-12-11,19/6/2020,1,0
194310,2019-12-11,20/6/2020,2,0
194310,2019-12-11,21/6/2020,2,0
194310,2019-12-11,22/6/2020,2,1
194310,2019-12-11,23/6/2020,2,0
194310,2019-12-11,24/6/2020,10,1
194310,2019-12-11,25/6/2020,4,1
194310,2019-12-11,26/6/2020,4,2
194310,2019-12-11,27/6/2020,4,1
194310,2019-12-11,28/6/2020,6,1
194310,2019-12-11,29/6/2020,5,0
194310,2019-12-11,30/6/2020,2,0
194310,2019-12-11,1/7/2020,2,0
194310,2019-12-11,2/7/2020,3,0
194310,2019-12-11,3/7/2020,2,1
194310,2019-12-11,4/7/2020,2,0
194310,2019-12-11,5/7/2020,2,0
194310,2019-12-11,6/7/2020,1,0
194310,2019-12-11,7/7/2020,1,1
194310,2019-12-11,8/7/2020,2,0
194310,2019-12-11,9/7/2020,3,0
194310,2019-12-11,10/7/2020,7,0
194310,2019-12-11,11/7/2020,2,0
194310,2019-12-11,12/7/2020,2,1
194310,2019-12-11,13/7/2020,5,1
194310,2019-12-11,14/7/2020,4,1
194310,2019-12-11,15/7/2020,6,1
194310,2019-12-11,16/7/2020,6,1
194310,2019-12-11,17/7/2020,4,2
194310,2019-12-11,18/7/2020,5,1
194310,2019-12-11,19/7/2020,6,1
194310,2019-12-11,20/7/2020,3,0
194310,2019-12-11,21/7/2020,7,2
194310,2019-12-11,22/7/2020,7,0
194310,2019-12-11,23/7/2020,6,2
194310,2019-12-11,24/7/2020,2,0
194310,2019-12-11,25/7/2020,3,0
194310,2019-12-11,26/7/2020,5,0
194310,2019-12-11,27/7/2020,1,0
194310,2019-12-11,28/7/2020,2,0
194310,2019-12-11,29/7/2020,5,0
194310,2019-12-11,2/8/2020,1,0
194310,2019-12-11,4/8/2020,11,1
194310,2019-12-11,5/8/2020,1,0
194310,2019-12-11,6/8/2020,6,0
194310,2019-12-11,7/8/2020,7,1
194310,2019-12-11,8/8/2020,2,0
194310,2019-12-11,10/8/2020,3,0
194310,2019-12-11,11/8/2020,4,0
194310,2019-12-11,12/8/2020,6,0
194310,2019-12-11,13/8/2020,6,0
194310,2019-12-11,14/8/2020,6,3
194310,2019-12-11,15/8/2020,5,0
194310,2019-12-11,16/8/2020,3,0
194310,2019-12-11,17/8/2020,6,0
194310,2019-12-11,18/8/2020,2,0
194310,2019-12-11,19/8/2020,4,1
194310,2019-12-11,20/8/2020,5,0
194310,2019-12-11,21/8/2020,3,0
194310,2019-12-11,22/8/2020,4,1
194310,2019-12-11,23/8/2020,1,0
194310,2019-12-11,24/8/2020,1,0
194310,2019-12-11,26/8/2020,3,0
194310,2019-12-11,27/8/2020,2,0
194310,2019-12-11,28/8/2020,3,1
194310,2019-12-11,29/8/2020,3,0
194310,2019-12-11,31/8/2020,1,0
194310,2019-12-11,1/9/2020,2,0
194310,2019-12-11,2/9/2020,1,0
194310,2019-12-11,3/9/2020,5,0
194310,2019-12-11,4/9/2020,2,0
194310,2019-12-11,5/9/2020,1,0
194310,2019-12-11,6/9/2020,1,0
194310,2019-12-11,7/9/2020,1,0
194310,2019-12-11,8/9/2020,3,1
194310,2019-12-11,9/9/2020,5,0
194310,2019-12-11,10/9/2020,4,2
194310,2019-12-11,11/9/2020,1,1
194310,2019-12-11,12/9/2020,4,0
194310,2019-12-11,13/9/2020,2,0
194310,2019-12-11,15/9/2020,3,0
194310,2019-12-11,16/9/2020,2,0
194310,2019-12-11,17/9/2020,1,0
194310,2019-12-11,18/9/2020,2,1
194310,2019-12-11,19/9/2020,1,0
194310,2019-12-11,22/9/2020,4,0
194310,2019-12-11,23/9/2020,5,0
194310,2019-12-11,24/9/2020,2,0
194310,2019-12-11,25/9/2020,1,0
194310,2019-12-11,26/9/2020,5,0
194310,2019-12-11,27/9/2020,2,0
194310,2019-12-11,28/9/2020,4,1
194310,2019-12-11,29/9/2020,3,0
194310,2019-12-11,30/9/2020,10,1
194310,2019-12-11,1/10/2020,9,2
194310,2019-12-11,2/10/2020,7,0
194310,2019-12-11,3/10/2020,7,1
194310,2019-12-11,4/10/2020,4,1
194310,2019-12-11,5/10/2020,4,1
194310,2019-12-11,6/10/2020,5,0
194310,2019-12-11,7/10/2020,3,0
194310,2019-12-11,8/10/2020,4,1
194310,2019-12-11,9/10/2020,6,1
194310,2019-12-11,10/10/2020,6,3
194310,2019-12-11,11/10/2020,4,0
194310,2019-12-11,12/10/2020,4,1
194310,2019-12-11,13/10/2020,4,0
194310,2019-12-11,14/10/2020,8,1
194310,2019-12-11,15/10/2020,6,0
194310,2019-12-11,16/10/2020,8,0
194310,2019-12-11,17/10/2020,8,0
194310,2019-12-11,18/10/2020,3,0
194310,2019-12-11,19/10/2020,6,1
194310,2019-12-11,20/10/2020,7,1
194310,2019-12-11,21/10/2020,6,1
194310,2019-12-11,22/10/2020,3,0
194310,2019-12-11,23/10/2020,4,0
194310,2019-12-11,24/10/2020,3,1
194310,2019-12-11,25/10/2020,3,1
194310,2019-12-11,27/10/2020,10,0
194310,2019-12-11,28/10/2020,4,1
194310,2019-12-11,29/10/2020,12,2
194310,2019-12-11,30/10/2020,3,0
194310,2019-12-11,31/10/2020,7,0
194310,2019-12-11,1/11/2020,6,0
194310,2019-12-11,2/11/2020,3,1
194310,2019-12-11,3/11/2020,5,0
194310,2019-12-11,4/11/2020,7,2
194310,2019-12-11,5/11/2020,8,1
194310,2019-12-11,6/11/2020,7,0
194310,2019-12-11,7/11/2020,13,3
194310,2019-12-11,8/11/2020,2,1
